,Village_st,Samp_count,Ave_DIN_uM,Ave_DIN_uM_ERR,Ave_Sal,aveDIN_BF,aveDIN_BF_ERR,aveDIN_RO,aveDIN_RO_ERR,BFcnt,ROcnt,BF_TF_ratio,SHED_NAME,area_m2,Uniqe_ID,OSDS_cnt,Pig_cnt,pct_ag,ag_area_m2,NatArea,pct_Nat,TotGWQm3pd,netinfiltration,runoff,rainfall,SGD_m3pd,SGD_std,baseflow,baseflow_std,s_len_km,Ave_UnMix_CSP_DIN_mgpL,Ave_UnMix_CSP_DIN_mgpL_ERR,SGD_m3pd_w_pumping,BF_DIN_lOAD_kgNpd,RO_DIN_lOAD_kgNpd,SGD_DIN_lOAD_kgNpd,Total_DIN_lOAD_kgNpd,BF_DIN_lOAD_kgNpd_ERR,RO_DIN_lOAD_kgNpd_ERR,SGD_DIN_lOAD_kgNpd_ERR,Total_DIN_lOAD_kgNpd_ERR,OSDS_ShulerLoad,PIG_ShulerLoad,AG_ShulerLoad,NAT_ShulerLoad,Total_ShulerLoad,Load_per_km2_kgDINpdpkm2,DINpKm_len,predicted_D15N_permil,predicted_D15N_relative
54,0,,,,,,,,,,,,Fagalii,1836641.90625,WS_32_Fagalii,22,82,0.0403289379004,74069.8173824,1554165,0.846199248047,0.0,8256.607506479448,7121.881652325341,18303.754963737763,5531.927029341229,3963.171603110135,2724.680477138218,1403.6232761015062,1.25751229797,,,5531.927029341229,,,,,,,,,0.8963112318792503,0.7727303400730913,0.035948123463982955,0.5630352614418549,2.2680249568581794,1.2348759707269037,1.8035807367605456,9.319635936892235,0.7937279253877829
55,0,,,,,,,,,,,,Poloa,650343.21875,WS_34_Poloa,25,21,0.0701903237931,45647.8011007,485264,0.746166002826,0.0,2064.7277424312047,1725.0914396298106,4919.819944993928,1383.3675874289072,991.0693163669783,681.3601550022976,351.0037162133048,3.24232448208,,,1383.3675874289072,,,,,,,,,1.0185354907718753,0.19789435538457215,0.022154135757559108,0.1757990580847724,1.4143830399987791,2.1748255370715035,0.4362250132014644,8.93713814942301,0.4112301379185581
56,0,,,,,,,,,,,,Alega,208122.125,WS_36_Alega,5,0,0.015498196673,3225.51762526,166609,0.800534782162,0.0,1294.9268102362587,463.3099182861567,2228.241095884844,867.6009628582933,621.5648689134042,427.3258473779654,220.137557740164,0.929111239726,,,867.6009628582933,,,,,,,,,0.20370709815437507,0.0,0.0015654325867914345,0.060358290061586765,0.26563082080275324,1.2763218749700602,0.28589775846548715,7.810829471390233,-0.7150785401142192
57,0,,,,,,,,,,,,Alega,189669.09375,WS_37_Alega,2,0,0.010106140376,1916.82248642,166225,0.876394760546,0.0,1120.8637117991523,472.17556328968607,2016.794811514192,750.978686905432,538.0145816635929,369.8850248937202,190.5468310058559,0.480329626505,,,750.978686905432,,,,,,,,,0.08148283926175003,0.0,0.0009302867731484106,0.06021917642796764,0.14263230246286607,0.7520060313614805,0.2969467103261875,6.830305914196799,-1.6956020973076527
58,0,,,,,,,,,,,,Fagaitua,323197.75,WS_39_Fagaitua,12,2,0.0188414164009,6089.50338759,283284,0.87650362665,0.0,1371.5443301471435,418.42498545231393,2484.2104563992652,918.9347011985865,658.3412784706289,452.60962894855743,233.1625361250144,0.0898285708589,,,918.9347011985865,,,,,,,,,0.4888970355705001,0.018847081465197348,0.002955403798031273,0.10262673590146118,0.6133262567351899,1.8976810845223704,6.827741450975372,8.273637967604657,-0.2522700438997951
59,0,,,,,,,,,,,,Fagaitua,199200.15625,WS_42_Fagaitua,1,16,0.120036157034,23911.2212368,109325,0.548819850637,0.0,775.1105754489371,211.33496193081533,1244.9897075496424,519.3240855507879,372.0530762154898,255.7864898981493,131.76879782631931,1.47187004841,,,519.3240855507879,,,,,,,,,0.04074141963087501,0.15077665172157878,0.01160477457042228,0.03960572394638329,0.24272856986925936,1.2185159612256045,0.1649116850577053,10.859738505382042,2.3338304938775902
60,0,,,,,,,,,,,,Fagaitua,403624.3125,WS_44_Fagaitua,3,9,0.0341002191886,13763.6775261,373087,0.924342237189,0.0,2613.7017559724513,769.3903527656547,4381.075495795792,1751.1801765015423,1254.5768428667764,862.5215794709088,444.32929851531685,0.0441872255239,,,1751.1801765015423,,,,,,,,,0.12222425889262503,0.08481186659338806,0.00667989197910803,0.13516012558869703,0.34887614305381814,0.8643585934973085,7.895407301938834,8.106100176243897,-0.41980783526055454
61,0,,,,,,,,,,,,Fagaitua,1018761.3125,WS_45_Fagaitua,39,43,0.0228542240049,23282.9992434,906189,0.889500797568,0.0,6788.146538390226,1854.6592822556745,10820.928846310964,4548.058180721451,3258.3103384273077,2240.0883576687747,1153.9849115263385,0.59942884757,,,4548.058180721451,,,,,,,,,1.5889153656041255,0.40521225150174295,0.011299881125566848,0.32828969931167734,2.3337171975431126,2.2907399102310464,3.893234713350338,9.121228840888723,0.5953208293842707
62,0,,,,,,,,,,,,Amouli,633066.5,WS_47_Amouli,11,13,0.0721715740752,45689.4057993,411134,0.649432563562,0.0,1813.9844911864645,700.9773668353337,3675.011165128539,1215.369609094931,870.7125557695031,598.6148820915333,308.377363501699,2.75347052344,,,1215.369609094931,,,,,,,,,0.44815561593962516,0.12250602952378276,0.022174327664260227,0.14894360584470476,0.7417795789723729,1.1717245802334715,0.269398046086814,8.552755508526465,0.026847497022012945
63,0,,,,,,,,,,,,Auasi,509036.3125,WS_50_Auasi,15,22,0.0162476768187,8270.65749448,444865,0.873935688036,0.0,1421.349192045914,710.2048791544865,3168.702189657313,952.3039586707623,682.2476121820388,469.0452333751516,241.62936264780538,0.714496761475,,,952.3039586707623,,,,,,,,,0.6111212944631252,0.20731789611717083,0.004013977990588768,0.1611635068228475,0.9836166753937324,1.9323114112683903,1.3766565902456493,9.19788821135876,0.6719801998543087
64,0,,,,,,,,,,,,Auasi,320962.1875,WS_52_Auasi,18,110,0.0752247001921,24144.2843277,198531,0.61854949814,0.0,826.6969283736722,397.3812595836493,1771.1733114587698,553.8869420103604,396.81452561936266,272.80998636331185,140.53847782352432,1.59175972601,,,553.8869420103604,,,,,,,,,0.7333455533557502,1.0365894805858542,0.011717886510786823,0.0719228354063519,1.8535757558587431,5.775059580371109,1.1644821297904218,11.54528159013101,3.019373578626558
65,0,,,,,,,,,,,,Auasi,162498.21875,WS_53_Auasi,2,0,0.00834916817641,1356.72495671,113599,0.699078432206,0.0,443.4700878190292,206.15057651044827,955.2278944460097,297.1249588387496,212.865642153134,146.3451289802796,75.38991492923495,0.780225046896,,,297.1249588387496,,,,,,,,,0.08148283926175003,0.0,0.0006584560077782348,0.04115408767057119,0.12329538294009945,0.7587491351507473,0.1580254100154953,7.283013220975934,-1.242894790528518
66,0,,,,,,,,,,,,Tula,371082.25,WS_54_Tula,4,41,0.0323333101198,11998.3174692,267923,0.722004353482,0.0,560.2892209821508,219.89441345429748,1028.4007562914053,375.39377805804105,268.9388260714324,184.89544292410977,95.24916756696564,3.01036202667,,,375.39377805804105,,,,,,,,,0.16296567852350005,0.38636517003654564,0.005823114096746132,0.09706182828160849,0.6522157909384003,1.757604388079463,0.21665692868836373,11.137496057705293,2.6115880462008416
67,0,,,,,,,,,,,,Tula,1271853.71875,WS_55_Tula,68,282,0.0760063996017,96669.0219822,791844,0.62259046644,69.6245380964,3769.909759970968,1691.7026339631311,7934.890416267852,2525.8395391805484,1809.5566847860644,1244.0702207904194,640.8846591950645,1.01645393138,,,2456.2150010841483,,,,,,,,,2.7704165348995007,2.657438486592826,0.04691614020617706,0.286865354425794,5.761636516124298,4.5301094231079775,5.668369552471451,10.983919042270413,2.4580110307659613
68,0,,,,,,,,,,,,Onenoa,889393.53125,WS_56_Onenoa,20,33,0.0869534017608,77335.7930462,714502,0.803358665085,0.0,2780.158741479672,1115.6027899539065,5582.377209515406,1862.70635679138,1334.4761959102425,917.4523846882917,472.6269860515442,1.46245598735,,,1862.70635679138,,,,,,,,,0.8148283926175003,0.3109768441757562,0.037533191451750714,0.25884627460451637,1.4221847028495236,1.5990499738071078,0.9724632502797921,8.945755375476205,0.41984736397175304
69,0,,,,,,,,,,,,Aoa,203218.40625,WS_57_Aoa,4,0,0.0413913338132,8411.48089009,178381,0.877779740978,0.0,552.6135320161073,226.37315413613044,1119.165753424588,370.251066450792,265.2544953677315,182.36246556531543,93.94430044273822,1.09090664142,,,370.251066450792,,,,,,,,,0.16296567852350005,0.0,0.004082323465046608,0.06462299239222316,0.23167099438076982,1.1400098970157622,0.2123655550205568,7.446694312732635,-1.0792136987718166
70,0,,,,,,,,,,,,Alao,1344388.75,WS_59_Alao,80,142,0.0524300494098,70486.3685885,1039101,0.772917059891,42.585882525,4036.568011892906,1979.7595017558149,8704.607838379958,2704.500567968247,1937.5526457085946,1332.067443924659,686.2165620217942,1.12825295712,,,2661.914685443247,,,,,,,,,3.259313570470001,1.3381427840290117,0.03420897701780059,0.37644040574809806,5.008105737264911,3.725191643611203,4.438814634307449,9.898669344130564,1.372761332626112
71,0,,,,,,,,,,,,Tafuna Plain,14200838.25,WS_64_Tafuna Plain,1718,2166,0.194371552378,2760238.97572,2216796,0.156103179332,10774.9392953,86588.9479963537,9275.919944332692,134769.49823356338,86588.9479963537,41562.695038249774,0.0,14720.121159380133,11.1812690587,,,75814.0087010537,,,,,,,,,69.99375892584327,20.411389226808726,1.3396200368229576,0.8030899649800748,92.54785815445503,6.517070085947569,8.27704419494715,9.929085963656064,1.4031779521516121
72,0,,,,,,,,,,,,Fagatele - Larsen,2125458.15625,WS_65_Fagatele - Larsen,30,55,0.198005991145,420853.448865,1259291,0.592479789027,0.0,11058.26227313028,1218.2605490067515,18742.534674712464,11058.26227313028,5307.965891102534,0.0,1879.904586432148,3.41599202936,1.714494074561457,,11058.26227313028,,,18.959325142228373,,,,,,1.2222425889262505,0.5182947402929271,0.2042517758878246,0.45620975727569135,2.4009988623826937,1.1296382642596159,0.7028701594577581,8.363664393248378,-0.16224361825607403
73,0,,,,,,,,,,,,Laulii - Aumi,624484.0,WS_68_Laulii - Aumi,26,25,0.00835280083242,5216.19047503,563698,0.902662037778,0.0,3391.9995028148205,1537.3819722830478,6140.55786217306,2272.6396668859297,1628.1597613511135,1119.3598359288908,576.6399154785196,0.814904926412,,,2272.6396668859297,,,,,,,,,1.0592769104027504,0.23558851831496685,0.0025315609763145687,0.20421374230165437,1.5016107319956862,2.4045623778922858,1.8426821133690154,9.089297331473865,0.5633893199694135
74,0,,,,,,,,,,,,Laulii - Aumi,251413.6875,WS_69_Laulii - Aumi,27,7,0.0199434425942,5014.05444404,187769,0.7468527345,0.0,1288.2740757142938,625.5289363921393,2449.18631730297,863.1436307285768,618.371556342861,425.1304449857169,219.00659287142997,0.968516385095,,,863.1436307285768,,,,,,,,,1.1000183300336253,0.06596478512819072,0.0024334587903589353,0.0680240309141408,1.236440604866316,4.917952626848592,1.2766336469826844,8.973959640344823,0.4480516288403713
75,0,,,,,,,,,,,,Sailele,660281.1875,WS_71_Sailele,16,0,0.0299973915907,19806.7133414,561771,0.850805703138,0.0,1983.3224599140685,739.5644999453588,3676.7161104363568,1328.8260481424265,951.9947807587532,654.4964117716428,337.1648181853917,2.37842557382,,,1328.8260481424265,,,,,,,,,0.6518627140940002,0.0,0.009612743783833737,0.2035156382079459,0.8649910960857798,1.3100344405704878,0.36368222138501216,7.723578901458725,-0.8023291100457266
76,0,,,,,,,,,,,,Masausi,762849.0,WS_72_Masausi,3,0,0.024103091384,18387.0191592,663065,0.869195607519,0.0,3175.6819802473738,964.1422449273348,5473.6234357083285,2127.7069267657407,1524.3273505187396,1047.9750534816335,539.8659366420536,1.06958863958,,,2127.7069267657407,,,,,,,,,0.12222425889262503,0.0,0.008923727075727871,0.24021193092621665,0.37135991689456954,0.4868065854377073,0.3471988231292294,5.54951129613587,-2.9763967153685815
77,0,,,,,,,,,,,,Pago Pago Harbor,1213046.78125,WS_78_Pago Pago Harbor,123,46,0.0667765895108,81003.1269689,893872,0.736881721148,0.0,8676.70267907339,4349.649106194112,15682.982910900195,5813.390794979172,4164.817285955228,2863.3118840942193,1475.0394554424765,2.31357637958,,,5813.390794979172,,,,,,,,,5.011194614597627,0.433482873699539,0.03931304966250146,0.32382755705832633,5.807818095017994,4.7877939950784505,2.510320448582868,9.033482304896973,0.5075742933925209
78,0,,,,,,,,,,,,Pago Pago Harbor,1016552.21875,WS_79_Pago Pago Harbor,90,37,0.0444045108218,45139.5039984,782750,0.770004713543,0.0,6053.8499286412825,3070.5050959956293,11145.916687051133,4056.07945218966,2905.847965747816,1997.770476451624,1029.1544878690183,1.79808155607,,,4056.07945218966,,,,,,,,,3.666727766778751,0.34867100710615095,0.021907445167037857,0.283570824779616,4.3208770438315565,4.250521482452429,2.4030484208266594,9.029700892626078,0.5037928811216261
79,0,,,,,,,,,,,,Fagatuitui - Vaaogeoge,1852110.875,WS_80_Fagatuitui - Vaaogeoge,0,0,0.0,0.0,1779055,0.960555344723,0.0,9895.596472331485,5800.3022558155135,18655.48583074515,6630.049636462093,4749.8863067191105,3265.546835869389,1682.251400296352,6.15280109786,,,6630.049636462093,,,,,,,,,0.0,0.0,0.0,0.6445073058809323,0.6445073058809323,0.3479852716058008,0.10475022605640506,4.0,-4.525908011504452
80,0,,,,,,,,,,,,Fagasa,321120.625,WS_83_Fagasa,9,0,0.0475891001722,15281.8415905,256896,0.799998442953,0.0,2539.130142286899,1588.8848204322214,4548.277066590641,1701.2171953322222,1218.7824682977114,837.9129469546766,431.6521241887728,0.298606532074,,,1701.2171953322222,,,,,,,,,0.3666727766778751,0.0,0.007416698834508772,0.09306702089119671,0.46715649640358065,1.4547695166063552,1.564455047781108,7.861012534208901,-0.6648954772955511
81,0,,,,,,,,,,,,Aasu,1747697.09375,WS_86_Aasu,0,0,0.0,0.0,1702659,0.974230034535,0.0,11381.496424553176,4645.840926619611,19149.56097181026,7625.602604450629,5463.118283785525,3755.893820102549,1934.85439217404,4.35899325578,,,7625.602604450629,,,,,,,,,0.0,0.0,0.0,0.6168309382924768,0.6168309382924768,0.3529392710546623,0.141507660621994,4.0,-4.525908011504452
82,0,,,,,,,,,,,,Aasu,3561450.4375,WS_87_Aasu,24,111,0.0479084347196,170623.515792,3293115,0.924655574405,0.0,28601.910043761935,11173.974956360908,46621.0040989113,19163.279729320493,13728.916821005727,9438.630314441438,4862.3247074395285,1.81690616481,,,19163.279729320493,,,,,,,,,0.9777940711410003,1.0460130213184529,0.08280829396248907,1.1930135249366018,3.299628911358544,0.9264845796014377,1.8160700729988426,8.551380714765383,0.025472703260930984
83,0,,,,,,,,,,,,Nuuuli Pala,11907939.625,WS_88_Nuuuli Pala,907,1203,999.0,1144818.33464,6023572,999.0,11600.668609,92271.43604130793,28743.252372384948,137932.64014404267,61821.86214767633,44290.28929982781,30449.573893631627,15686.144127022351,4.30799731429,0.9432512022381684,0.5084903082767002,50221.19353867633,,,47.37120118319218,,,,25.87645522880636,,36.95246760520364,11.336519501316204,0.5556118847303766,2.182190073662601,51.02678906491282,4.2851064644117915,11.844665941562347,9.799014418168234,1.273106406663782
84,0,,,,,,,,,,,,Fagatuitui - Vaaogeoge,752755.28125,WS_93_Fagatuitui - Vaaogeoge,0,0,0.0,0.0,703730,0.934872218806,0.0,3209.85020633036,2018.792000320666,6412.323906321907,2150.5996382413414,1540.7280990385727,1059.2505680890188,545.6745350761612,4.56593490337,,,2150.5996382413414,,,,,,,,,0.0,0.0,0.0,0.2549438473614298,0.2549438473614298,0.3386809149157727,0.05583606703925241,4.0,-4.525908011504452
85,0,,,,,,,,,,,,Fagatuitui - Vaaogeoge,1588061.34375,WS_95_Fagatuitui - Vaaogeoge,0,0,0.0,0.0,1563528,0.984551387863,0.0,9993.118514279364,5923.899349477684,18861.274575777985,6695.389404567174,4796.696886854094,3297.72910971219,1698.830147427492,1.90832532002,,,6695.389404567174,,,,,,,,,0.0,0.0,0.0,0.5664272430865838,0.5664272430865838,0.35667844023521134,0.2968190156805378,4.0,-4.525908011504452
86,0,,,,,,,,,,,,Pago Pago Harbor,865800.776562,WS_96_Pago Pago Harbor,86,22,0.0600649150154,52004.2500645,576923,0.666346133681,0.0,6414.88483104789,3258.1728222338124,11673.18586770748,4297.972836802086,3079.1447189029873,2116.911994245804,1090.5304212781414,1.39683988523,,,4297.972836802086,,,,,,,,,3.503762088255251,0.20731789611717083,0.025239095599750967,0.20900483033450065,3.9453239103066733,4.55684958608275,2.8244639575544817,8.940287150854973,0.41437913935052073
87,0,,,,,,,,,,,,Pago Pago Harbor,198174.53125,WS_97_Pago Pago Harbor,19,0,0.0434151950039,8603.78591902,85999,0.433955864346,0.0,1207.383781141053,700.1074998405154,2520.05577827983,808.9471333645056,579.5442149477054,398.4366477765476,205.25524279397902,1.00750264822,,,808.9471333645056,,,,,,,,,0.7740869729866252,0.0,0.00417565439479672,0.031155295254196354,0.8094179226356183,4.084369053531535,0.8033903673262329,8.761115536959517,0.23520752545506518
88,FAGAITUA,,,,,,,,,,,,Fagaitua,850871.71875,WS_62_Fagaitua,26,63,0.0483500928075,41139.7265688,715261,0.840621428869,265.654790989,4360.818144103449,1285.1634540181794,7496.576844438324,2921.748156549312,2093.192709169656,1439.0699875541384,741.3390844975867,0.571739709254,0.34149810460084873,0.17613683729899202,2656.093365560312,,,0.9070508499817358,,,,0.4732653703748633,,1.0592769104027504,0.5936830661537165,0.019966242961483638,0.2591212413959667,1.932047460913917,2.270668325599366,3.3792430884935953,9.772813798491839,1.2469057869873872
89,PAGO,,,,,,,,,,,,Pago Pago Harbor,3420638.46875,WS_81_Pago Pago Harbor,305,227,0.0911149983213,311671.468338,2196471,0.642123106568,4660.76367353,27993.90368112565,12821.544203154785,47712.863077097245,18755.915466354185,13437.073766940313,9237.988214771463,4758.963625791361,0.520440587506,,,14095.151792824185,,,,,,,,,12.42613298741688,2.139143746299899,0.1512627520893214,0.7957267238256249,15.512266209631726,4.534903747165176,29.806027012550956,9.345257119184948,0.8193491076804964
90,NUUULI,,,,,,,,,,,,Nuuuli Pala,2331562.53125,WS_84_Nuuuli Pala,59,195,0.0254642433144,59371.4755984,1999346,0.857513351327,0.0,19755.779018326302,9008.67713140807,33294.340926753815,13236.371942278623,9482.773928796629,6519.407076047682,3358.4824331154723,0.770926155538,,,13236.371942278623,,,,,,,,,2.403743758221626,1.8375904428567413,0.028814613164650137,0.7243132471923681,4.994462061435386,2.1421094199681403,6.478522003122259,10.062587801160468,1.5366797896560165
91,Tafeu_No_name,,,,,,,,,,,,Fagatuitui - Vaaogeoge,922689.25,WS_94_Fagatuitui - Vaaogeoge,0,0,0.0,0.0,915847,0.992584448123,0.0,6557.152694884077,3556.7167636185054,11349.005326080263,4393.292305572331,3147.433293544357,2163.860389311745,1114.715958130293,1.22191384586,,,4393.292305572331,,,,,,,,,0.0,0.0,0.0,0.3317885521072334,0.3317885521072334,0.35958861784423457,0.27153187045991445,4.0,-4.525908011504452
92,Leone_Maloata,,,,,,,,,,,,Leone,9935617.92188,WS_98_Leone_Maloata,947,1580,9999.0,2083102.45423,3782448,999.0,10741.237744,67723.40064254755,11728.6691998481,100980.636589044,67723.40064254757,32507.232308422823,0.0,11512.978109233083,6.19363526874,1.4999336617200767,1.7246995168461658,56982.16289854757,,,85.46946424914836,,,,98.39798889437557,,38.582124390438636,14.889194357505904,1.01098702358323,1.3702866803526144,55.85259245188038,5.621451316971744,9.01773999088628,10.047322113542252,1.5214141020378005
